make_model,hp_kW,km,age,price,Gearing_Type,Gears
Opel Corsa,55.0,37035.0,1.0,9300,Manual,5.0
Opel Corsa,51.0,7000.0,1.0,9500,Manual,5.0
Opel Corsa,51.0,20000.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,18552.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,20570.0,1.0,9500,Manual,5.0
Opel Corsa,55.0,24666.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,20000.0,1.0,9500,Manual,5.0
Opel Corsa,55.0,29900.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,14088.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,25770.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,11000.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,24719.0,1.0,9500,Manual,5.0
Opel Corsa,51.0,28000.0,1.0,9500,Manual,5.0
Opel Corsa,55.0,27600.0,1.0,9500,Manual,5.0
Opel Corsa,74.0,31948.0,1.0,9500,Manual,6.0
Opel Corsa,55.0,35000.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,25614.0,1.0,9500,Manual,5.0
Opel Corsa,66.0,1501.0,1.0,9500,Manual,5.0
Opel Corsa,55.0,19000.0,1.0,9500,Manual,5.0
Opel Corsa,55.0,39500.0,1.0,9500,Manual,5.0
Opel Corsa,51.0,17923.0,1.0,9695,Manual,5.0
Opel Corsa,51.0,2000.0,1.0,9299,Manual,5.0
Opel Corsa,66.0,30899.0,1.0,9300,Manual,5.0
Opel Corsa,51.0,40000.0,1.0,9300,Manual,5.0
Opel Corsa,55.0,38761.0,1.0,9300,Manual,5.0
Opel Corsa,66.0,25264.0,1.0,9690,Manual,5.0
Opel Corsa,51.0,14153.0,1.0,9695,Manual,5.0
Opel Corsa,55.0,27500.0,1.0,9690,Manual,5.0
Opel Corsa,66.0,26673.0,1.0,9690,Manual,5.0
Opel Corsa,51.0,19034.0,1.0,9695,Manual,5.0
Opel Corsa,55.0,25753.0,1.0,9650,Manual,5.0
Opel Corsa,55.0,22000.0,1.0,9650,Manual,5.0
Opel Corsa,66.0,9524.0,1.0,9680,Manual,5.0
Opel Corsa,66.0,17371.0,1.0,9600,Manual,5.0
Opel Corsa,51.0,50.0,0.0,9600,Manual,5.0
Opel Corsa,66.0,12066.0,1.0,9600,Manual,5.0
Opel Corsa,51.0,26000.0,1.0,9600,Manual,5.0
Opel Corsa,51.0,24500.0,1.0,9595,Manual,5.0
Opel Corsa,74.0,29500.0,1.0,9590,Manual,6.0
Opel Corsa,55.0,100.0,1.0,9190,Manual,5.0
Opel Corsa,66.0,76300.0,0.0,9580,Manual,5.0
Opel Corsa,66.0,20414.0,1.0,9500,Manual,5.0
Opel Corsa,51.0,39750.0,1.0,9170,Manual,5.0
Opel Corsa,55.0,100.0,1.0,9190,Manual,5.0
Opel Corsa,74.0,19973.0,1.0,9000,Manual,6.0
Opel Corsa,66.0,16000.0,1.0,9000,Manual,5.0
Opel Corsa,66.0,31054.0,1.0,8999,Manual,5.0
Opel Corsa,55.0,12.0,1.0,8990,Manual,5.0
Opel Corsa,55.0,100.0,1.0,8990,Manual,5.0
Opel Corsa,55.0,100.0,1.0,8990,Manual,5.0
Opel Corsa,66.0,11514.0,1.0,8990,Manual,5.0
Opel Corsa,55.0,100.0,1.0,8990,Manual,5.0
Opel Corsa,66.0,32562.0,1.0,8990,Manual,5.0
Opel Corsa,51.0,28664.0,1.0,8990,Manual,5.0
Opel Corsa,66.0,4640.0,1.0,14590,Automatic,5.0
Opel Corsa,66.0,50.0,1.0,14575,Automatic,6.0
Opel Corsa,66.0,4415.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,8900.0,1.0,14540,Automatic,5.0
Opel Corsa,66.0,10.0,1.0,14500,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14500,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,14575,Automatic,6.0
Opel Corsa,66.0,5797.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,80.0,0.0,14490,Automatic,6.0
Opel Corsa,66.0,8000.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,15330.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14490,Automatic,6.0
Opel Corsa,66.0,37770.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,10.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,4063.0,1.0,14490,Automatic,6.0
Opel Corsa,66.0,13333.0,1.0,14710,Automatic,6.0
Opel Corsa,66.0,5300.0,1.0,14700,Automatic,6.0
Opel Corsa,66.0,5.0,1.0,14700,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14490,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,14700,Automatic,6.0
Opel Corsa,66.0,42212.0,1.0,14699,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14490,Automatic,6.0
Opel Corsa,66.0,36542.0,1.0,14698,Automatic,6.0
Opel Corsa,66.0,3275.0,1.0,14690,Automatic,6.0
Opel Corsa,66.0,4901.0,1.0,14690,Automatic,6.0
Opel Corsa,66.0,12000.0,1.0,14690,Automatic,6.0
Opel Corsa,66.0,10.0,1.0,14680,Automatic,6.0
Opel Corsa,66.0,11465.0,1.0,14680,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14490,Automatic,6.0
Opel Corsa,66.0,233.0,1.0,14666,Automatic,6.0
Opel Corsa,66.0,10956.0,1.0,14688,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14489,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,14595,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,14595,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,14595,Automatic,6.0
Opel Corsa,66.0,1000.0,0.0,14650,Automatic,6.0
Opel Corsa,66.0,10.0,1.0,14489,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14650,Automatic,6.0
Opel Corsa,66.0,4398.0,1.0,14598,Automatic,6.0
Opel Corsa,66.0,2000.0,1.0,14480,Automatic,6.0
Opel Corsa,66.0,15853.0,1.0,14485,Automatic,6.0
Opel Corsa,66.0,15.0,1.0,14480,Automatic,6.0
Opel Corsa,66.0,10.0,1.0,14480,Automatic,6.0
Opel Corsa,66.0,1600.0,1.0,14480,Automatic,6.0
Opel Corsa,66.0,4990.0,0.0,14489,Automatic,5.0
Opel Corsa,66.0,150.0,0.0,14477,Automatic,6.0
Opel Corsa,66.0,350.0,1.0,14470,Automatic,6.0
Opel Corsa,66.0,8968.0,1.0,14450,Automatic,6.0
Opel Corsa,66.0,5.0,1.0,14450,Automatic,6.0
Opel Corsa,66.0,13250.0,1.0,14450,Automatic,6.0
Opel Corsa,66.0,19983.0,1.0,14450,Automatic,6.0
Opel Corsa,66.0,2900.0,0.0,14450,Automatic,5.0
Opel Corsa,66.0,500.0,0.0,14450,Automatic,6.0
Opel Corsa,66.0,4900.0,0.0,14450,Automatic,6.0
Opel Corsa,66.0,2900.0,0.0,14450,Automatic,5.0
Opel Corsa,66.0,10.0,1.0,14440,Automatic,6.0
Opel Corsa,66.0,2612.0,0.0,14440,Automatic,6.0
Opel Corsa,66.0,10.0,1.0,14300,Automatic,5.0
Opel Corsa,66.0,3650.0,1.0,14325,Automatic,6.0
Opel Corsa,66.0,17295.0,1.0,14295,Automatic,5.0
Opel Corsa,66.0,20651.0,1.0,14300,Automatic,6.0
Opel Corsa,66.0,3258.0,1.0,14290,Automatic,6.0
Opel Corsa,66.0,24100.0,1.0,14290,Automatic,6.0
Opel Corsa,66.0,9820.0,1.0,14280,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,66.0,8039.0,1.0,14250,Automatic,5.0
Opel Corsa,66.0,10.0,0.0,14213,Automatic,6.0
Opel Corsa,51.0,21088.0,1.0,9849,Manual,5.0
Opel Corsa,66.0,13000.0,1.0,9890,Manual,5.0
Opel Corsa,55.0,32500.0,1.0,9890,Manual,5.0
Opel Corsa,66.0,17437.0,1.0,9890,Manual,5.0
Opel Corsa,51.0,44000.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,22264.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,23000.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,100.0,1.0,9925,Manual,5.0
Opel Corsa,66.0,29950.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,9847.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,100.0,1.0,9925,Manual,5.0
Opel Corsa,66.0,9300.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,15.0,0.0,9950,Manual,5.0
Opel Corsa,51.0,7100.0,1.0,9925,Manual,5.0
Opel Corsa,51.0,2500.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,2500.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,25868.0,1.0,9950,Manual,5.0
Opel Corsa,55.0,18000.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,35152.0,1.0,9950,Manual,5.0
Opel Corsa,66.0,12545.0,1.0,9950,Manual,5.0
Opel Corsa,66.0,6500.0,1.0,9950,Manual,5.0
Opel Corsa,66.0,23842.0,1.0,9950,Manual,5.0
Opel Corsa,66.0,9607.0,1.0,9950,Manual,5.0
Opel Corsa,66.0,3850.0,1.0,9946,Manual,5.0
Opel Corsa,51.0,29594.0,1.0,9945,Manual,5.0
Opel Corsa,66.0,15560.0,1.0,9940,Manual,5.0
Opel Corsa,66.0,16451.0,1.0,9940,Manual,5.0
Opel Corsa,66.0,13292.0,1.0,9940,Manual,5.0
Opel Corsa,51.0,16000.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,20845.0,1.0,9940,Manual,5.0
Opel Corsa,66.0,13488.0,1.0,9940,Manual,5.0
Opel Corsa,66.0,16451.0,1.0,9940,Manual,5.0
Opel Corsa,55.0,28000.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,21161.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,21161.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,14890.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,12797.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,26800.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,35372.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,10900.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,20000.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,15512.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,8800.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,26300.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,3850.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,74.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,17000.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,21000.0,1.0,9895,Manual,5.0
Opel Corsa,66.0,9315.0,1.0,9890,Manual,5.0
Opel Corsa,66.0,2257.0,1.0,9899,Manual,5.0
Opel Corsa,55.0,34700.0,1.0,9890,Manual,5.0
Opel Corsa,51.0,20700.0,1.0,9895,Manual,5.0
Opel Corsa,51.0,16000.0,1.0,9895,Manual,5.0
Opel Corsa,51.0,19100.0,1.0,9895,Manual,5.0
Opel Corsa,51.0,50.0,1.0,9890,Manual,5.0
Opel Corsa,66.0,7900.0,1.0,9980,Manual,5.0
Opel Corsa,66.0,8300.0,1.0,9980,Manual,5.0
Opel Corsa,74.0,19100.0,1.0,9980,Manual,6.0
Opel Corsa,55.0,33000.0,1.0,9890,Manual,5.0
Opel Corsa,51.0,10.0,1.0,9980,Manual,5.0
Opel Corsa,55.0,1.0,0.0,9890,Manual,5.0
Opel Corsa,55.0,32300.0,1.0,9890,Manual,5.0
Opel Corsa,66.0,14200.0,1.0,9980,Manual,5.0
Opel Corsa,51.0,10.0,1.0,9970,Manual,5.0
Opel Corsa,51.0,19398.0,1.0,9976,Manual,5.0
Opel Corsa,66.0,26439.0,1.0,9975,Manual,5.0
Opel Corsa,51.0,10.0,0.0,9979,Manual,5.0
Opel Corsa,51.0,16920.0,1.0,9965,Manual,5.0
Opel Corsa,51.0,11000.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,5.0,0.0,9950,Manual,5.0
Opel Corsa,66.0,11925.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,20.0,0.0,9950,Manual,5.0
Opel Corsa,51.0,10000.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,14200.0,1.0,9950,Manual,5.0
Opel Corsa,66.0,4939.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,20.0,0.0,9950,Manual,5.0
Opel Corsa,51.0,43000.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,16455.0,1.0,9950,Manual,5.0
Opel Corsa,51.0,5.0,0.0,9950,Manual,5.0
Opel Corsa,51.0,37490.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,19525.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,10824.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,20641.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,26595.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,27000.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,19800.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,24965.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,25000.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,13463.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,28000.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,17000.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,22000.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,7700.0,1.0,9900,Manual,5.0
Opel Corsa,55.0,18416.0,1.0,9900,Manual,5.0
Opel Corsa,51.0,18078.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,7360.0,1.0,9900,Manual,5.0
Opel Corsa,66.0,15900.0,1.0,9890,Manual,5.0
Opel Corsa,51.0,1647.3626086956522,0.0,9880,Manual,5.0
Opel Corsa,51.0,22268.0,1.0,9880,Manual,5.0
Opel Corsa,51.0,19247.0,1.0,9880,Manual,5.0
Opel Corsa,51.0,26001.0,1.0,9880,Manual,5.0
Opel Corsa,66.0,15644.0,1.0,9880,Manual,5.0
Opel Corsa,66.0,15717.0,1.0,9880,Manual,5.0
Opel Corsa,51.0,13999.0,1.0,9880,Manual,5.0
Opel Corsa,66.0,10490.0,1.0,9880,Manual,5.0
Opel Corsa,51.0,7208.0,1.0,9865,Manual,5.0
Opel Corsa,66.0,15430.0,1.0,9850,Manual,5.0
Opel Corsa,66.0,13000.0,1.0,9850,Manual,5.0
Opel Corsa,66.0,5000.0,1.0,9850,Manual,5.0
Opel Corsa,51.0,24487.0,1.0,9849,Manual,5.0
Opel Corsa,51.0,14164.0,1.0,9849,Manual,5.0
Opel Corsa,51.0,17667.0,1.0,9849,Manual,5.0
Opel Corsa,51.0,17719.0,1.0,9849,Manual,5.0
Opel Corsa,51.0,15513.0,1.0,9849,Manual,5.0
Opel Corsa,74.0,17487.0,1.0,9800,Manual,5.0
Opel Corsa,51.0,17661.0,1.0,9849,Manual,5.0
Opel Corsa,74.0,18920.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,19400.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,44200.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,22500.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,19400.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,43600.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,37200.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,11252.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,43000.0,1.0,9800,Manual,5.0
Opel Corsa,51.0,19557.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,42400.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,45900.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,39000.0,1.0,9800,Manual,5.0
Opel Corsa,55.0,24500.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,9800.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,41500.0,1.0,9800,Manual,5.0
Opel Corsa,66.0,1000.0,0.0,14790,Automatic,6.0
Opel Corsa,66.0,7500.0,0.0,14790,Automatic,6.0
Opel Corsa,66.0,3901.0,0.0,15190,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,15250,Automatic,6.0
Opel Corsa,66.0,3.0,0.0,15450,Automatic,6.0
Opel Corsa,66.0,355.0,0.0,15490,Automatic,6.0
Opel Corsa,66.0,8000.0,0.0,15890,Automatic,5.0
Opel Corsa,66.0,8000.0,0.0,15890,Automatic,6.0
Opel Corsa,66.0,3260.0,0.0,15850,Automatic,6.0
Opel Corsa,66.0,8000.0,0.0,15890,Automatic,6.0
Opel Corsa,66.0,500.0,0.0,16390,Automatic,6.0
Opel Corsa,66.0,8000.0,0.0,15980,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15991,Automatic,6.0
Opel Corsa,66.0,5000.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,5000.0,0.0,16990,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,16691,Automatic,6.0
Opel Corsa,66.0,6.0,0.0,16740,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17450,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17450,Automatic,6.0
Opel Corsa,66.0,4.0,0.0,16940,Automatic,6.0
Opel Corsa,55.0,1647.3626086956522,0.0,9990,Manual,5.0
Opel Corsa,55.0,1647.3626086956522,0.0,9990,Manual,5.0
Opel Corsa,55.0,1647.3626086956522,0.0,9990,Manual,5.0
Opel Corsa,51.0,12.0,0.0,9990,Manual,5.0
Opel Corsa,66.0,9.0,0.0,16990,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16950,Automatic,6.0
Opel Corsa,66.0,12.0,0.0,17880,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17777,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17777,Automatic,6.0
Opel Corsa,66.0,20.0,0.0,17690,Automatic,6.0
Opel Corsa,66.0,962.0,0.0,17680,Automatic,6.0
Opel Corsa,66.0,22.0,0.0,17648,Automatic,5.0
Opel Corsa,66.0,14.0,0.0,17593,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17580,Automatic,6.0
Opel Corsa,66.0,3000.0,0.0,17490,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17580,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17540,Automatic,6.0
Opel Corsa,66.0,0.0,0.0,17491,Automatic,6.0
Opel Corsa,66.0,565.0,0.0,17490,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17500,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17490,Automatic,6.0
Opel Corsa,66.0,1000.0,0.0,17490,Automatic,6.0
Opel Corsa,66.0,2500.0,0.0,17490,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17450,Automatic,6.0
Opel Corsa,66.0,5.0,0.0,16940,Automatic,6.0
Opel Corsa,66.0,850.0,0.0,16950,Automatic,6.0
Opel Corsa,66.0,300.0,0.0,16900,Automatic,6.0
Opel Corsa,66.0,0.0,0.0,16891,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17450,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17490,Automatic,6.0
Opel Corsa,66.0,10000.0,0.0,16890,Automatic,6.0
Opel Corsa,66.0,4.0,0.0,16890,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16850,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,16830,Automatic,6.0
Opel Corsa,66.0,6.0,0.0,16820,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,16791,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,16791,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16790,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,16790,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16790,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,16750,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,16741,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,18490,Automatic,6.0
Opel Corsa,66.0,15.0,0.0,18622,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,18501,Automatic,5.0
Opel Corsa,66.0,50.0,0.0,18490,Automatic,6.0
Opel Corsa,66.0,250.0,0.0,18490,Automatic,6.0
Opel Corsa,66.0,5.0,0.0,18480,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,18450,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,18450,Automatic,5.0
Opel Corsa,66.0,3.0,0.0,18450,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17999,Automatic,6.0
Opel Corsa,66.0,15.0,0.0,18163,Automatic,5.0
Opel Corsa,66.0,100.0,0.0,17990,Automatic,6.0
Opel Corsa,66.0,10000.0,0.0,17990,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17990,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17980,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17950,Automatic,6.0
Opel Corsa,66.0,5000.0,0.0,17900,Automatic,6.0
Opel Corsa,66.0,1500.0,0.0,17980,Automatic,6.0
Opel Corsa,66.0,787.0,0.0,17950,Automatic,5.0
Opel Corsa,66.0,10.0,0.0,17450,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17380,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17340,Automatic,6.0
Opel Corsa,66.0,0.0,0.0,17291,Automatic,6.0
Opel Corsa,66.0,15.0,0.0,17250,Automatic,6.0
Opel Corsa,66.0,20.0,0.0,17290,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17290,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17250,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17150,Automatic,6.0
Opel Corsa,66.0,0.0,0.0,17091,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,16990,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,16990,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17050,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,17050,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16999,Automatic,6.0
Opel Corsa,66.0,2500.0,0.0,16990,Automatic,6.0
Opel Corsa,66.0,1900.0,0.0,16990,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,17890,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,16701,Automatic,6.0
Opel Corsa,66.0,5.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,500.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,16690,Automatic,6.0
Opel Corsa,66.0,15.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,500.0,0.0,16579,Automatic,5.0
Opel Corsa,66.0,3000.0,0.0,16670,Automatic,6.0
Opel Corsa,66.0,100.0,0.0,16625,Automatic,6.0
Opel Corsa,66.0,50.0,0.0,16690,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16590,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16499,Automatic,6.0
Opel Corsa,66.0,5.0,0.0,16499,Automatic,6.0
Opel Corsa,66.0,900.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,2647.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,8000.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,2801.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,7000.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,5000.0,0.0,16490,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,15990,Automatic,5.0
Opel Corsa,66.0,8000.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,2776.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,1866.0,0.0,15990,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,15990,Automatic,6.0
Opel Corsa,66.0,1647.3626086956522,0.0,15990,Automatic,6.0
Opel Corsa,66.0,8000.0,0.0,15980,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16490,Automatic,6.0
Opel Corsa,66.0,6000.0,0.0,16490,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16490,Automatic,6.0
Opel Corsa,66.0,4900.0,0.0,16480,Automatic,6.0
Opel Corsa,66.0,4.0,0.0,16490,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16475,Automatic,6.0
Opel Corsa,66.0,40.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,100.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,2500.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,4.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,1567.0,0.0,16450,Automatic,6.0
Opel Corsa,66.0,1500.0,0.0,16440,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16440,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16440,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16440,Automatic,6.0
Opel Corsa,66.0,12.0,0.0,16440,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16390,Automatic,6.0
Opel Corsa,66.0,4100.0,0.0,16390,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16350,Automatic,6.0
Opel Corsa,66.0,100.0,0.0,16333,Automatic,6.0
Opel Corsa,66.0,4990.0,0.0,16350,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16290,Automatic,6.0
Opel Corsa,66.0,100.0,0.0,16333,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16290,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16290,Automatic,6.0
Opel Corsa,66.0,1200.0,0.0,16290,Automatic,6.0
Opel Corsa,66.0,100.0,0.0,16333,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16240,Automatic,6.0
Opel Corsa,66.0,3000.0,0.0,16250,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16140,Automatic,6.0
Opel Corsa,66.0,4.0,0.0,16178,Automatic,6.0
Opel Corsa,66.0,10.0,0.0,16090,Automatic,6.0
Opel Corsa,66.0,100.0,0.0,16225,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,16201,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15996,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15996,Automatic,6.0
Opel Corsa,66.0,51.0,0.0,15991,Automatic,6.0
